               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 320,            0.023741,            0.006044,           0.0045481,             0.99889,                   1,              0.9952,             0.84406,            0.012562,           0.0036902,           0.0028128,           0.0041336,           0.0041336,           0.0079336
                 321,            0.026122,           0.0074378,           0.0089688,             0.99976,                   1,              0.9952,             0.83004,            0.011272,           0.0035681,           0.0028109,           0.0041246,           0.0041246,           0.0076246
                 322,            0.028572,           0.0093189,           0.0047296,             0.99976,                   1,              0.9952,             0.83004,            0.011272,           0.0035681,           0.0028109,           0.0041155,           0.0041155,           0.0073155
                 323,            0.023492,           0.0072489,           0.0047848,             0.99929,                   1,             0.99523,             0.84886,            0.010462,           0.0035268,           0.0028123,           0.0041063,           0.0041063,           0.0070063
                 324,            0.025221,           0.0087564,           0.0052673,              0.9989,                   1,             0.99522,              0.8322,            0.012328,           0.0036489,            0.002768,           0.0040971,           0.0040971,           0.0066971
                 325,            0.026116,           0.0082048,           0.0049482,             0.99857,                   1,             0.99524,             0.79411,            0.014128,           0.0037677,           0.0027671,           0.0040878,           0.0040878,           0.0063878
                 326,            0.028659,           0.0085208,           0.0062301,             0.99857,                   1,             0.99524,             0.79411,            0.014128,           0.0037677,           0.0027671,           0.0040784,           0.0040784,           0.0060784
                 327,            0.025177,              0.0101,           0.0066044,             0.99852,                   1,             0.99526,             0.78278,            0.015151,           0.0038563,           0.0027867,            0.004069,            0.004069,            0.005769
                 328,            0.026064,           0.0076594,           0.0052656,             0.99858,                   1,             0.99527,             0.86844,            0.010569,            0.003553,           0.0027857,           0.0040595,           0.0040595,           0.0054595
                 329,            0.023222,           0.0080324,           0.0056244,             0.99866,             0.99997,             0.99526,             0.78501,            0.014508,           0.0038056,           0.0028037,             0.00405,             0.00405,             0.00515
                 330,            0.027487,           0.0085606,           0.0047827,             0.99866,             0.99997,             0.99526,             0.78501,            0.014508,           0.0038056,           0.0028037,           0.0040404,           0.0040404,           0.0048404
                 331,            0.021715,           0.0071558,           0.0042746,             0.99894,                   1,             0.99525,             0.80418,            0.013523,           0.0037533,            0.002811,           0.0040307,           0.0040307,           0.0045307
                 332,            0.022777,           0.0070766,           0.0084739,             0.99966,                   1,             0.99528,             0.86228,           0.0085282,           0.0033699,           0.0027705,            0.004021,            0.004021,            0.004221
                 333,             0.02388,           0.0085176,            0.006433,             0.99962,                   1,             0.99525,             0.70492,            0.016249,           0.0039645,           0.0027645,           0.0040073,           0.0040073,           0.0040073
                 334,            0.030261,           0.0089548,           0.0042484,             0.99962,                   1,             0.99525,             0.70492,            0.016249,           0.0039645,           0.0027645,           0.0040073,           0.0040073,           0.0040073
                 335,            0.024918,           0.0075581,           0.0055776,             0.99996,             0.99996,             0.99527,             0.74199,            0.014278,             0.00388,           0.0027358,           0.0039855,           0.0039855,           0.0039855
                 336,            0.026429,           0.0068229,           0.0084312,             0.99998,                   1,             0.99528,             0.80619,            0.011677,             0.00355,           0.0026449,           0.0039638,           0.0039638,           0.0039638
                 337,            0.024299,            0.006647,           0.0059619,              0.9995,                   1,             0.99528,             0.82015,             0.01135,           0.0034717,           0.0026664,           0.0039422,           0.0039422,           0.0039422
                 338,            0.023995,           0.0070892,           0.0037656,              0.9995,                   1,             0.99528,             0.82015,             0.01135,           0.0034717,           0.0026664,           0.0039207,           0.0039207,           0.0039207
                 339,              0.0207,            0.009313,           0.0072905,             0.99989,                   1,             0.99528,             0.80714,            0.011292,           0.0034678,           0.0026607,           0.0038993,           0.0038993,           0.0038993
                 340,            0.021192,           0.0081001,           0.0070873,              0.9997,                   1,             0.99529,             0.86237,            0.010077,           0.0034114,           0.0026163,            0.003878,            0.003878,            0.003878
                 341,            0.022487,           0.0075884,           0.0046832,             0.99972,                   1,             0.99528,             0.85028,            0.012551,           0.0036066,           0.0026146,           0.0038567,           0.0038567,           0.0038567
                 342,            0.025945,           0.0068809,           0.0053676,             0.99972,                   1,             0.99528,             0.85028,            0.012551,           0.0036066,           0.0026146,           0.0038355,           0.0038355,           0.0038355
                 343,            0.025773,           0.0080848,           0.0047325,             0.99948,                   1,             0.99529,             0.83978,            0.011897,           0.0035673,           0.0025892,           0.0038144,           0.0038144,           0.0038144
                 344,            0.023353,           0.0062335,           0.0064119,             0.99932,                   1,             0.99532,             0.81323,            0.012819,           0.0036292,           0.0025289,           0.0037934,           0.0037934,           0.0037934
                 345,            0.028069,            0.008883,           0.0051682,             0.99939,                   1,             0.99529,             0.75138,            0.013065,           0.0036569,           0.0025703,           0.0037725,           0.0037725,           0.0037725
                 346,            0.023265,           0.0097568,           0.0051044,             0.99939,                   1,             0.99529,             0.75138,            0.013065,           0.0036569,           0.0025703,           0.0037517,           0.0037517,           0.0037517
                 347,            0.022874,           0.0070314,           0.0036135,             0.99959,                   1,             0.99528,             0.75341,            0.011466,           0.0035899,           0.0025774,           0.0037309,           0.0037309,           0.0037309
                 348,            0.024079,           0.0078463,           0.0066835,             0.99964,                   1,             0.99528,             0.80952,            0.012059,           0.0036115,           0.0025159,           0.0037103,           0.0037103,           0.0037103
                 349,            0.023802,           0.0079137,           0.0043591,             0.99985,                   1,             0.99526,             0.80006,            0.011449,           0.0035429,           0.0025423,           0.0036897,           0.0036897,           0.0036897
                 350,            0.030972,           0.0076364,           0.0056134,             0.99985,                   1,             0.99526,             0.80006,            0.011449,           0.0035429,           0.0025423,           0.0036692,           0.0036692,           0.0036692
                 351,            0.026221,           0.0070049,           0.0042714,             0.99979,                   1,             0.99524,             0.81461,            0.011796,           0.0035526,           0.0025503,           0.0036489,           0.0036489,           0.0036489
                 352,            0.023858,           0.0082242,           0.0049596,             0.99969,                   1,             0.99525,             0.86529,            0.010872,           0.0035071,           0.0024919,           0.0036286,           0.0036286,           0.0036286
                 353,             0.02256,           0.0067299,           0.0039711,             0.99974,                   1,             0.99524,             0.83975,            0.010235,           0.0034655,           0.0024734,           0.0036084,           0.0036084,           0.0036084
                 354,            0.023046,           0.0074216,           0.0054491,             0.99974,                   1,             0.99524,             0.83975,            0.010235,           0.0034655,           0.0024734,           0.0035883,           0.0035883,           0.0035883
                 355,            0.023482,           0.0086506,           0.0092011,              0.9996,                   1,             0.99524,             0.86071,            0.011204,           0.0035325,            0.002443,           0.0035683,           0.0035683,           0.0035683
                 356,            0.023899,           0.0071197,           0.0058045,             0.99938,                   1,             0.99525,             0.82464,            0.011369,            0.003478,           0.0023845,           0.0035484,           0.0035484,           0.0035484
                 357,            0.024699,            0.008515,           0.0035616,             0.99948,                   1,             0.99523,             0.77195,            0.013093,           0.0037934,           0.0024045,           0.0035286,           0.0035286,           0.0035286
                 358,            0.030722,           0.0075913,           0.0052581,             0.99948,                   1,             0.99523,             0.77195,            0.013093,           0.0037934,           0.0024045,           0.0035088,           0.0035088,           0.0035088
                 359,            0.024672,           0.0086625,           0.0073632,             0.99967,                   1,             0.99523,             0.79456,            0.013487,           0.0038738,           0.0024026,           0.0034892,           0.0034892,           0.0034892
                 360,            0.022808,           0.0080447,           0.0050662,             0.99985,                   1,             0.99526,             0.79643,            0.010984,           0.0036728,           0.0023744,           0.0034697,           0.0034697,           0.0034697
                 361,            0.025152,           0.0079935,            0.010024,             0.99973,                   1,             0.99522,             0.84203,            0.015153,            0.004116,            0.002397,           0.0034503,           0.0034503,           0.0034503
                 362,            0.029122,           0.0078623,           0.0039803,             0.99973,                   1,             0.99522,             0.84203,            0.015153,            0.004116,            0.002397,            0.003431,            0.003431,            0.003431
                 363,            0.024114,           0.0071749,           0.0055902,             0.99984,                   1,             0.99523,             0.84526,            0.015328,           0.0041548,           0.0024103,           0.0034118,           0.0034118,           0.0034118
                 364,            0.022817,            0.007696,           0.0067191,             0.99991,                   1,             0.99524,             0.80993,            0.011991,            0.003954,           0.0023891,           0.0033927,           0.0033927,           0.0033927
                 365,            0.026216,           0.0069989,           0.0042567,             0.99982,                   1,             0.99524,             0.82508,            0.009728,           0.0037703,           0.0023574,           0.0033737,           0.0033737,           0.0033737
                 366,            0.024067,           0.0077017,           0.0068298,             0.99982,                   1,             0.99524,             0.82508,            0.009728,           0.0037703,           0.0023574,           0.0033548,           0.0033548,           0.0033548
                 367,            0.019883,           0.0081129,           0.0057527,             0.99993,                   1,             0.99526,             0.85603,           0.0097099,            0.003687,           0.0023347,            0.003336,            0.003336,            0.003336
                 368,            0.020076,           0.0066667,           0.0045148,             0.99966,                   1,             0.99529,             0.86518,           0.0086532,           0.0035039,           0.0023034,           0.0033173,           0.0033173,           0.0033173
                 369,            0.019753,           0.0065958,             0.01058,             0.99911,                   1,             0.99533,             0.76848,            0.010648,           0.0035112,           0.0022639,           0.0032987,           0.0032987,           0.0032987
                 370,            0.021803,           0.0073689,           0.0040147,             0.99911,                   1,             0.99533,             0.76848,            0.010648,           0.0035112,           0.0022639,           0.0032802,           0.0032802,           0.0032802
                 371,            0.019104,           0.0063517,           0.0054011,             0.99877,                   1,             0.99535,             0.81114,           0.0097253,           0.0034714,           0.0022539,           0.0032618,           0.0032618,           0.0032618
                 372,            0.020535,           0.0070092,           0.0043887,             0.99897,                   1,              0.9954,             0.84869,            0.010459,           0.0035137,           0.0022171,           0.0032435,           0.0032435,           0.0032435
                 373,            0.022055,           0.0066404,           0.0036319,             0.99943,                   1,             0.99543,             0.81333,            0.010025,           0.0034893,            0.002238,           0.0032254,           0.0032254,           0.0032254
                 374,            0.026779,           0.0063155,           0.0034717,             0.99943,                   1,             0.99543,             0.81333,            0.010025,           0.0034893,            0.002238,           0.0032073,           0.0032073,           0.0032073
                 375,            0.025623,           0.0075486,           0.0073972,              0.9989,                   1,             0.99544,             0.80543,            0.010067,           0.0034133,            0.002246,           0.0031894,           0.0031894,           0.0031894
                 376,             0.02252,            0.007991,           0.0049846,             0.99879,                   1,             0.99544,             0.84111,             0.00954,           0.0033525,           0.0022399,           0.0031716,           0.0031716,           0.0031716
                 377,            0.025695,           0.0068701,           0.0049433,             0.99867,                   1,             0.99545,             0.83999,           0.0095785,           0.0033646,           0.0022596,           0.0031539,           0.0031539,           0.0031539
                 378,            0.019999,           0.0079577,           0.0047412,             0.99867,                   1,             0.99545,             0.83999,           0.0095785,           0.0033646,           0.0022596,           0.0031363,           0.0031363,           0.0031363
                 379,             0.02123,           0.0065245,              0.0068,             0.99862,                   1,             0.99546,             0.86288,           0.0094249,           0.0033281,           0.0022725,           0.0031188,           0.0031188,           0.0031188
                 380,            0.020501,           0.0071256,            0.004494,             0.99825,                   1,             0.99546,             0.82328,           0.0097878,            0.003386,           0.0022757,           0.0031014,           0.0031014,           0.0031014
                 381,            0.022274,           0.0065261,            0.004055,             0.99827,                   1,             0.99549,             0.87539,           0.0097806,           0.0033293,           0.0022734,           0.0030841,           0.0030841,           0.0030841
                 382,            0.024986,           0.0087449,            0.005168,             0.99827,                   1,             0.99549,             0.87539,           0.0097806,           0.0033293,           0.0022734,            0.003067,            0.003067,            0.003067
                 383,            0.022128,           0.0083976,           0.0047495,             0.99753,                   1,             0.99552,             0.85053,            0.010236,           0.0033443,           0.0022754,           0.0030499,           0.0030499,           0.0030499
                 384,            0.021273,           0.0069542,           0.0064797,             0.99786,                   1,             0.99553,              0.8602,            0.010699,           0.0033867,            0.002275,            0.003033,            0.003033,            0.003033
                 385,            0.022777,           0.0075161,           0.0046393,             0.99837,                   1,             0.99558,             0.80909,            0.011203,           0.0033781,           0.0022969,           0.0030162,           0.0030162,           0.0030162
                 386,            0.023992,           0.0086221,           0.0043886,             0.99837,                   1,             0.99558,             0.80909,            0.011203,           0.0033781,           0.0022969,           0.0029996,           0.0029996,           0.0029996
                 387,            0.020895,           0.0066664,           0.0047297,             0.99889,                   1,             0.99561,             0.78753,            0.011777,           0.0034468,           0.0023175,            0.002983,            0.002983,            0.002983
                 388,             0.02031,           0.0068639,           0.0076438,             0.99982,                   1,              0.9956,              0.8468,            0.010135,           0.0034687,           0.0023562,           0.0029666,           0.0029666,           0.0029666
                 389,            0.019263,           0.0066769,           0.0038061,             0.99962,                   1,              0.9956,             0.81789,            0.011251,           0.0036527,           0.0023671,           0.0029502,           0.0029502,           0.0029502
                 390,            0.024446,           0.0088508,           0.0054827,             0.99962,                   1,              0.9956,             0.81789,            0.011251,           0.0036527,           0.0023671,            0.002934,            0.002934,            0.002934
                 391,               0.022,           0.0066938,           0.0034296,             0.99925,                   1,             0.99561,             0.84028,            0.011282,           0.0037018,           0.0023885,           0.0029179,           0.0029179,           0.0029179
                 392,             0.02105,           0.0076374,           0.0058488,             0.99899,                   1,             0.99559,             0.74597,             0.01101,           0.0036748,           0.0024383,            0.002902,            0.002902,            0.002902
                 393,            0.020294,           0.0087503,           0.0058394,             0.99879,                   1,             0.99554,             0.89259,            0.008374,           0.0033756,           0.0024438,           0.0028862,           0.0028862,           0.0028862
                 394,             0.02254,           0.0080856,           0.0035556,             0.99879,                   1,             0.99554,             0.89259,            0.008374,           0.0033756,           0.0024438,           0.0028704,           0.0028704,           0.0028704
                 395,            0.023016,            0.007004,           0.0059919,              0.9987,                   1,              0.9955,             0.89391,           0.0084019,           0.0033653,            0.002461,           0.0028548,           0.0028548,           0.0028548
                 396,            0.018775,           0.0070542,           0.0072922,             0.99881,                   1,             0.99551,             0.87155,           0.0083734,           0.0032926,           0.0024511,           0.0028394,           0.0028394,           0.0028394
                 397,            0.019446,           0.0063754,           0.0057007,              0.9986,                   1,             0.99551,             0.84524,            0.010255,           0.0034027,           0.0024393,            0.002824,            0.002824,            0.002824
                 398,            0.020955,           0.0077321,           0.0038361,              0.9986,                   1,             0.99551,             0.84524,            0.010255,           0.0034027,           0.0024393,           0.0028088,           0.0028088,           0.0028088
                 399,            0.019598,           0.0068314,           0.0043597,             0.99849,                   1,             0.99549,             0.85706,            0.010247,           0.0034045,           0.0024332,           0.0027937,           0.0027937,           0.0027937
                 400,            0.018974,           0.0072786,            0.004293,             0.99852,                   1,             0.99548,             0.89135,           0.0074148,           0.0031515,           0.0024075,           0.0027788,           0.0027788,           0.0027788
                 401,            0.020055,           0.0069933,           0.0057204,             0.99864,                   1,             0.99542,              0.7752,            0.011644,           0.0034397,           0.0023538,           0.0027639,           0.0027639,           0.0027639
                 402,            0.023092,           0.0079439,           0.0056736,             0.99864,                   1,             0.99542,              0.7752,            0.011644,           0.0034397,           0.0023538,           0.0027492,           0.0027492,           0.0027492
                 403,            0.019558,           0.0069535,           0.0037508,             0.99876,                   1,             0.99542,             0.76818,            0.010782,           0.0033801,           0.0023328,           0.0027346,           0.0027346,           0.0027346
                 404,            0.019348,           0.0070082,           0.0049332,             0.99902,                   1,             0.99543,             0.89209,           0.0091526,           0.0032387,           0.0023172,           0.0027202,           0.0027202,           0.0027202
                 405,            0.022288,           0.0067035,           0.0045707,             0.99928,                   1,             0.99542,             0.78289,            0.011345,           0.0033486,           0.0022969,           0.0027059,           0.0027059,           0.0027059
                 406,            0.019322,           0.0068499,           0.0031936,             0.99928,                   1,             0.99542,             0.78289,            0.011345,           0.0033486,           0.0022969,           0.0026917,           0.0026917,           0.0026917
                 407,            0.018016,            0.007814,           0.0049346,             0.99943,                   1,             0.99541,             0.75818,            0.012637,           0.0034426,           0.0022902,           0.0026776,           0.0026776,           0.0026776
                 408,            0.020952,           0.0080738,            0.003917,             0.99956,                   1,              0.9954,             0.89797,            0.009911,           0.0032471,           0.0022944,           0.0026637,           0.0026637,           0.0026637
                 409,            0.025883,           0.0077101,           0.0041658,             0.99955,                   1,             0.99543,             0.84108,           0.0094319,           0.0032353,           0.0022855,           0.0026499,           0.0026499,           0.0026499
                 410,            0.024438,           0.0061382,           0.0092149,             0.99955,                   1,             0.99543,             0.84108,           0.0094319,           0.0032353,           0.0022855,           0.0026362,           0.0026362,           0.0026362
                 411,            0.020297,           0.0081719,           0.0074637,             0.99952,                   1,             0.99544,             0.85362,           0.0082063,            0.003162,           0.0022826,           0.0026227,           0.0026227,           0.0026227
                 412,            0.018309,           0.0065712,           0.0039177,             0.99958,                   1,             0.99548,             0.90722,           0.0073307,           0.0031056,            0.002253,           0.0026093,           0.0026093,           0.0026093
                 413,            0.016856,           0.0068325,           0.0050993,             0.99964,                   1,             0.99549,              0.8477,           0.0089419,           0.0031281,            0.002205,            0.002596,            0.002596,            0.002596
                 414,            0.021669,           0.0070979,           0.0032613,             0.99964,                   1,             0.99549,              0.8477,           0.0089419,           0.0031281,            0.002205,           0.0025829,           0.0025829,           0.0025829
                 415,            0.020259,           0.0066967,           0.0061932,              0.9998,                   1,             0.99549,             0.86293,           0.0090112,           0.0031146,           0.0021731,           0.0025699,           0.0025699,           0.0025699
                 416,             0.01864,           0.0060445,           0.0047401,             0.99982,                   1,             0.99551,              0.8929,           0.0075839,           0.0030152,            0.002126,            0.002557,            0.002557,            0.002557
                 417,            0.020008,           0.0062621,           0.0037118,             0.99986,                   1,              0.9955,             0.88517,           0.0096475,           0.0032145,           0.0021033,           0.0025443,           0.0025443,           0.0025443
                 418,            0.019688,            0.006497,           0.0035663,             0.99986,                   1,              0.9955,             0.88517,           0.0096475,           0.0032145,           0.0021033,           0.0025317,           0.0025317,           0.0025317
                 419,            0.021003,           0.0069845,           0.0070869,             0.99993,                   1,             0.99548,             0.87261,           0.0095481,           0.0033021,            0.002072,           0.0025193,           0.0025193,           0.0025193
                 420,            0.017776,           0.0071755,           0.0038381,             0.99995,                   1,             0.99545,             0.83001,           0.0089891,           0.0033072,           0.0020312,            0.002507,            0.002507,            0.002507
                 421,            0.018183,           0.0070587,            0.003179,             0.99987,                   1,             0.99542,             0.85548,           0.0089702,           0.0032285,           0.0019971,           0.0024948,           0.0024948,           0.0024948
                 422,            0.021207,           0.0069297,           0.0047674,             0.99987,                   1,             0.99542,             0.85548,           0.0089702,           0.0032285,           0.0019971,           0.0024827,           0.0024827,           0.0024827
                 423,            0.016603,           0.0054048,           0.0038525,             0.99979,                   1,             0.99542,             0.84075,           0.0078761,           0.0030486,           0.0019681,           0.0024708,           0.0024708,           0.0024708
                 424,            0.016986,           0.0064063,           0.0059693,             0.99956,                   1,             0.99544,             0.86509,           0.0088796,             0.00312,           0.0019492,           0.0024591,           0.0024591,           0.0024591
                 425,            0.016171,           0.0070332,           0.0035322,             0.99963,                   1,             0.99544,             0.86842,           0.0094245,           0.0031536,           0.0019301,           0.0024475,           0.0024475,           0.0024475
                 426,            0.019925,           0.0066879,           0.0052168,             0.99963,                   1,             0.99544,             0.86842,           0.0094245,           0.0031536,           0.0019301,            0.002436,            0.002436,            0.002436
                 427,            0.018826,           0.0070044,           0.0066539,             0.99974,                   1,             0.99545,             0.86661,           0.0093944,           0.0031516,           0.0019289,           0.0024246,           0.0024246,           0.0024246
                 428,            0.019632,           0.0083299,           0.0044155,             0.99996,                   1,             0.99544,             0.84522,           0.0098636,           0.0032246,           0.0019271,           0.0024134,           0.0024134,           0.0024134
                 429,            0.020097,           0.0074135,           0.0033083,             0.99993,                   1,             0.99543,             0.86892,           0.0083501,           0.0030293,           0.0019083,           0.0024024,           0.0024024,           0.0024024
                 430,            0.021989,           0.0072616,           0.0067525,             0.99993,                   1,             0.99543,             0.86892,           0.0083501,           0.0030293,           0.0019083,           0.0023915,           0.0023915,           0.0023915
                 431,            0.019647,           0.0070884,           0.0029654,             0.99988,                   1,              0.9954,             0.85154,           0.0087056,           0.0030827,           0.0019185,           0.0023807,           0.0023807,           0.0023807
                 432,            0.017436,           0.0059764,            0.012524,             0.99972,                   1,             0.99538,             0.87254,           0.0087104,           0.0030748,           0.0019327,           0.0023701,           0.0023701,           0.0023701
                 433,            0.019151,           0.0071684,           0.0055775,             0.99954,                   1,             0.99536,             0.86853,           0.0076827,           0.0029881,           0.0019329,           0.0023596,           0.0023596,           0.0023596
                 434,            0.017658,           0.0070363,           0.0038256,             0.99954,                   1,             0.99536,             0.86853,           0.0076827,           0.0029881,           0.0019329,           0.0023492,           0.0023492,           0.0023492
                 435,            0.019306,           0.0079257,            0.004229,             0.99925,                   1,             0.99534,             0.83873,           0.0082475,           0.0030341,           0.0019478,            0.002339,            0.002339,            0.002339
                 436,            0.017127,           0.0072165,           0.0038404,             0.99886,                   1,             0.99531,             0.87775,            0.007921,           0.0030257,           0.0019499,            0.002329,            0.002329,            0.002329
                 437,            0.015047,           0.0065218,           0.0032072,             0.99871,                   1,             0.99531,             0.89199,           0.0085765,           0.0031193,           0.0019464,           0.0023191,           0.0023191,           0.0023191
                 438,             0.01791,           0.0061504,           0.0036062,             0.99871,                   1,             0.99531,             0.89199,           0.0085765,           0.0031193,           0.0019464,           0.0023093,           0.0023093,           0.0023093
                 439,            0.020152,           0.0067884,           0.0047642,             0.99877,                   1,             0.99528,              0.8696,           0.0087449,           0.0031479,           0.0019433,           0.0022997,           0.0022997,           0.0022997
                 440,            0.018572,           0.0074889,           0.0032887,             0.99888,                   1,             0.99528,             0.88852,           0.0075172,            0.003061,           0.0019224,           0.0022902,           0.0022902,           0.0022902
                 441,             0.01817,           0.0066153,           0.0037247,             0.99923,                   1,             0.99527,             0.84547,           0.0080063,           0.0031444,           0.0019162,           0.0022809,           0.0022809,           0.0022809
                 442,            0.018862,            0.006334,           0.0038255,             0.99923,                   1,             0.99527,             0.84547,           0.0080063,           0.0031444,           0.0019162,           0.0022717,           0.0022717,           0.0022717
                 443,             0.01631,           0.0061226,           0.0042815,             0.99942,                   1,             0.99527,             0.86927,           0.0077365,           0.0031076,           0.0019004,           0.0022627,           0.0022627,           0.0022627
                 444,            0.017464,           0.0075472,           0.0032646,             0.99969,                   1,             0.99527,             0.88253,           0.0078317,           0.0030454,           0.0018648,           0.0022538,           0.0022538,           0.0022538
                 445,            0.019982,           0.0073168,           0.0052286,             0.99976,                   1,             0.99527,             0.82645,             0.01042,           0.0033029,           0.0018686,           0.0022451,           0.0022451,           0.0022451
                 446,            0.023202,           0.0066864,           0.0044509,             0.99976,                   1,             0.99527,             0.82645,             0.01042,           0.0033029,           0.0018686,           0.0022365,           0.0022365,           0.0022365
                 447,            0.020466,           0.0079668,           0.0027438,             0.99994,                   1,             0.99528,             0.83213,            0.010281,           0.0033129,           0.0018649,            0.002228,            0.002228,            0.002228
                 448,            0.018183,           0.0064609,            0.010133,             0.99981,                   1,             0.99531,             0.84063,           0.0086404,           0.0031135,           0.0018386,           0.0022197,           0.0022197,           0.0022197
                 449,            0.020259,           0.0069161,           0.0047182,             0.99962,                   1,             0.99532,              0.8688,           0.0079771,           0.0030556,           0.0018473,           0.0022116,           0.0022116,           0.0022116
                 450,            0.019471,           0.0071443,            0.002547,             0.99962,                   1,             0.99532,              0.8688,           0.0079771,           0.0030556,           0.0018473,           0.0022036,           0.0022036,           0.0022036
                 451,            0.018901,           0.0062296,           0.0033528,              0.9994,                   1,             0.99533,             0.87807,           0.0077262,           0.0030324,           0.0018482,           0.0021958,           0.0021958,           0.0021958
                 452,             0.01761,           0.0064041,           0.0027091,             0.99927,                   1,             0.99533,             0.87388,           0.0079395,           0.0030003,            0.001848,           0.0021881,           0.0021881,           0.0021881
                 453,            0.018269,           0.0074397,           0.0043001,             0.99925,                   1,             0.99533,             0.89802,           0.0078308,           0.0029999,           0.0018437,           0.0021805,           0.0021805,           0.0021805
                 454,            0.018867,           0.0067935,           0.0041185,             0.99925,                   1,             0.99533,             0.89802,           0.0078308,           0.0029999,           0.0018437,           0.0021732,           0.0021732,           0.0021732
                 455,               0.017,           0.0060854,           0.0034756,             0.99918,                   1,             0.99534,             0.90497,           0.0072682,            0.002942,            0.001844,           0.0021659,           0.0021659,           0.0021659
                 456,            0.017488,           0.0069879,           0.0035899,             0.99939,                   1,             0.99533,             0.90091,           0.0082562,           0.0030469,           0.0018361,           0.0021588,           0.0021588,           0.0021588
                 457,            0.018335,           0.0071825,           0.0035664,             0.99953,                   1,             0.99532,             0.88561,           0.0077473,           0.0029392,           0.0018213,           0.0021519,           0.0021519,           0.0021519
                 458,            0.018122,           0.0066273,           0.0032981,             0.99953,                   1,             0.99532,             0.88561,           0.0077473,           0.0029392,           0.0018213,           0.0021451,           0.0021451,           0.0021451
                 459,            0.018296,           0.0077177,           0.0037991,             0.99961,                   1,              0.9953,              0.8846,           0.0075992,           0.0029337,           0.0018107,           0.0021385,           0.0021385,           0.0021385
                 460,            0.015653,           0.0050658,           0.0075795,             0.99959,                   1,             0.99528,             0.89185,           0.0071684,           0.0028965,           0.0018006,            0.002132,            0.002132,            0.002132
                 461,            0.016018,           0.0067727,           0.0031894,             0.99973,                   1,             0.99527,             0.89997,           0.0075609,           0.0029859,           0.0017758,           0.0021257,           0.0021257,           0.0021257
                 462,            0.016385,           0.0061338,           0.0077115,             0.99973,                   1,             0.99527,             0.89997,           0.0075609,           0.0029859,           0.0017758,           0.0021195,           0.0021195,           0.0021195
                 463,            0.014678,           0.0050482,           0.0026105,             0.99976,                   1,             0.99527,             0.90513,           0.0072049,           0.0029821,           0.0017603,           0.0021135,           0.0021135,           0.0021135
                 464,            0.017176,           0.0067685,           0.0035007,             0.99975,                   1,             0.99526,             0.89653,           0.0075637,           0.0030876,           0.0017504,           0.0021076,           0.0021076,           0.0021076
                 465,             0.01837,           0.0071908,           0.0042218,             0.99987,                   1,             0.99527,             0.85684,           0.0089801,           0.0031248,           0.0017304,           0.0021019,           0.0021019,           0.0021019
                 466,            0.019824,           0.0070173,           0.0030752,             0.99987,                   1,             0.99527,             0.85684,           0.0089801,           0.0031248,           0.0017304,           0.0020963,           0.0020963,           0.0020963
                 467,            0.020678,           0.0072579,           0.0044251,             0.99997,                   1,             0.99527,              0.8415,           0.0090683,           0.0030791,           0.0017204,           0.0020909,           0.0020909,           0.0020909
                 468,            0.017137,           0.0068174,            0.002622,             0.99978,                   1,             0.99526,             0.88824,           0.0075681,           0.0029135,           0.0017169,           0.0020857,           0.0020857,           0.0020857
                 469,            0.017076,            0.008057,           0.0036818,             0.99964,                   1,             0.99527,              0.8393,           0.0095088,           0.0030611,           0.0017065,           0.0020806,           0.0020806,           0.0020806
                 470,            0.020462,           0.0064644,           0.0056951,             0.99964,                   1,             0.99527,              0.8393,           0.0095088,           0.0030611,           0.0017065,           0.0020756,           0.0020756,           0.0020756
                 471,            0.018765,           0.0066717,           0.0034453,             0.99949,                   1,             0.99528,             0.79366,            0.010009,            0.003071,           0.0017074,           0.0020709,           0.0020709,           0.0020709
                 472,             0.01817,           0.0065796,           0.0032636,             0.99936,                   1,             0.99527,              0.8367,           0.0085457,           0.0028851,           0.0017067,           0.0020662,           0.0020662,           0.0020662
                 473,            0.017072,            0.006903,           0.0030846,             0.99923,                   1,              0.9953,              0.8413,           0.0092178,           0.0029248,           0.0016999,           0.0020617,           0.0020617,           0.0020617
                 474,            0.020389,           0.0071936,           0.0029879,             0.99923,                   1,              0.9953,              0.8413,           0.0092178,           0.0029248,           0.0016999,           0.0020574,           0.0020574,           0.0020574
                 475,            0.018583,           0.0065733,           0.0028003,             0.99903,                   1,             0.99531,             0.78926,           0.0097863,           0.0029632,           0.0017099,           0.0020533,           0.0020533,           0.0020533
                 476,            0.018987,           0.0068009,           0.0042975,             0.99897,                   1,             0.99531,             0.87797,            0.007641,           0.0028719,           0.0017247,           0.0020492,           0.0020492,           0.0020492
                 477,            0.014892,            0.005636,           0.0030387,             0.99898,                   1,             0.99534,             0.88456,           0.0090993,           0.0029569,           0.0017237,           0.0020454,           0.0020454,           0.0020454
                 478,            0.017827,           0.0069988,           0.0029152,             0.99898,                   1,             0.99534,             0.88456,           0.0090993,           0.0029569,           0.0017237,           0.0020417,           0.0020417,           0.0020417
