               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 323,            0.026534,           0.0076448,           0.0099229,             0.99903,                   1,             0.99519,             0.72497,            0.015267,            0.003918,           0.0027881,           0.0041063,           0.0041063,           0.0070063
                 324,            0.027149,            0.009058,            0.010462,              0.9999,                   1,             0.99517,             0.77289,            0.012114,           0.0038643,           0.0026851,           0.0040971,           0.0040971,           0.0066971
                 325,            0.026568,           0.0085145,           0.0059491,             0.99957,                   1,             0.99516,             0.82629,            0.011146,           0.0036909,            0.002575,           0.0040878,           0.0040878,           0.0063878
                 326,            0.022027,           0.0082952,           0.0098079,             0.99957,                   1,             0.99516,             0.82629,            0.011146,           0.0036909,            0.002575,           0.0040784,           0.0040784,           0.0060784
                 327,            0.021207,           0.0096819,           0.0081478,             0.99918,                   1,             0.99516,              0.8545,            0.011658,           0.0036838,           0.0025174,            0.004069,            0.004069,            0.005769
                 328,            0.024623,           0.0075732,           0.0062676,             0.99947,                   1,             0.99515,             0.79687,            0.010035,           0.0036647,           0.0024893,           0.0040595,           0.0040595,           0.0054595
                 329,             0.02205,           0.0079372,           0.0055541,              0.9994,                   1,             0.99515,             0.72263,            0.016021,           0.0040065,           0.0024706,             0.00405,             0.00405,             0.00515
                 330,            0.031206,           0.0087791,           0.0061752,              0.9994,                   1,             0.99515,             0.72263,            0.016021,           0.0040065,           0.0024706,           0.0040404,           0.0040404,           0.0048404
                 331,            0.025161,           0.0077955,           0.0054368,             0.99912,                   1,             0.99514,             0.72942,            0.015798,           0.0040055,           0.0024642,           0.0040307,           0.0040307,           0.0045307
                 332,            0.025452,           0.0074059,           0.0083166,             0.99903,                   1,             0.99514,              0.7953,            0.011359,           0.0036663,            0.002448,            0.004021,            0.004021,            0.004221
                 333,             0.02943,           0.0086282,           0.0072274,             0.99912,                   1,             0.99513,               0.791,            0.012683,           0.0037922,           0.0025311,           0.0040073,           0.0040073,           0.0040073
                 334,            0.027045,           0.0085326,           0.0067582,             0.99912,                   1,             0.99513,               0.791,            0.012683,           0.0037922,           0.0025311,           0.0040073,           0.0040073,           0.0040073
                 335,            0.023329,           0.0071809,           0.0065904,             0.99934,                   1,             0.99513,              0.8365,            0.011455,           0.0037436,           0.0025599,           0.0039855,           0.0039855,           0.0039855
                 336,            0.025503,           0.0068354,             0.00849,             0.99996,                   1,             0.99512,              0.8292,            0.011962,           0.0037676,           0.0024915,           0.0039638,           0.0039638,           0.0039638
                 337,            0.023148,           0.0065394,           0.0055004,             0.99931,                   1,             0.99512,             0.81742,            0.014403,           0.0039374,           0.0024313,           0.0039422,           0.0039422,           0.0039422
                 338,            0.026379,           0.0071558,           0.0067387,             0.99931,                   1,             0.99512,             0.81742,            0.014403,           0.0039374,           0.0024313,           0.0039207,           0.0039207,           0.0039207
                 339,             0.02238,           0.0097315,           0.0077202,             0.99873,                   1,             0.99512,             0.80427,            0.015159,           0.0040519,           0.0024587,           0.0038993,           0.0038993,           0.0038993
                 340,            0.023244,           0.0083189,           0.0080078,             0.99814,                   1,             0.99512,             0.83956,            0.010369,           0.0038156,           0.0024954,            0.003878,            0.003878,            0.003878
                 341,            0.022336,           0.0076134,           0.0063629,             0.99764,                   1,             0.99512,              0.7636,            0.012609,           0.0039901,           0.0025496,           0.0038567,           0.0038567,           0.0038567
                 342,            0.026484,           0.0069583,           0.0073349,             0.99764,                   1,             0.99512,              0.7636,            0.012609,           0.0039901,           0.0025496,           0.0038355,           0.0038355,           0.0038355
                 343,            0.025431,           0.0085135,           0.0073043,             0.99732,                   1,             0.99512,             0.78447,             0.01122,            0.003911,           0.0026188,           0.0038144,           0.0038144,           0.0038144
                 344,            0.020391,            0.006372,            0.009486,             0.99474,                   1,             0.99513,             0.80796,            0.011273,           0.0039111,           0.0026311,           0.0037934,           0.0037934,           0.0037934
                 345,            0.020785,           0.0088509,           0.0048896,             0.99814,                   1,             0.99514,             0.84725,            0.012022,           0.0038323,           0.0026169,           0.0037725,           0.0037725,           0.0037725
                 346,             0.02376,           0.0094958,           0.0056977,             0.99814,                   1,             0.99514,             0.84725,            0.012022,           0.0038323,           0.0026169,           0.0037517,           0.0037517,           0.0037517
                 347,            0.022522,           0.0068324,           0.0056044,             0.99812,                   1,             0.99515,             0.86236,            0.010642,           0.0036687,           0.0026382,           0.0037309,           0.0037309,           0.0037309
                 348,              0.0241,           0.0078924,             0.00816,             0.99895,                   1,             0.99514,             0.77644,            0.012215,           0.0037643,            0.002541,           0.0037103,           0.0037103,           0.0037103
                 349,            0.022632,            0.007589,           0.0042719,             0.99899,                   1,             0.99515,             0.80589,            0.010849,            0.003629,           0.0025193,           0.0036897,           0.0036897,           0.0036897
                 350,            0.032849,           0.0078235,            0.007809,             0.99899,                   1,             0.99515,             0.80589,            0.010849,            0.003629,           0.0025193,           0.0036692,           0.0036692,           0.0036692
                 351,            0.029089,           0.0073522,           0.0064422,             0.99932,                   1,             0.99516,             0.78351,            0.011433,           0.0036444,           0.0025179,           0.0036489,           0.0036489,           0.0036489
                 352,             0.02565,           0.0083528,           0.0073812,             0.99981,                   1,             0.99515,             0.78021,            0.011655,           0.0036993,           0.0024537,           0.0036286,           0.0036286,           0.0036286
                 353,            0.022963,            0.006753,           0.0068388,             0.99986,                   1,             0.99515,             0.82562,            0.010164,            0.003623,           0.0024677,           0.0036084,           0.0036084,           0.0036084
                 354,            0.022811,           0.0078356,           0.0072076,             0.99986,                   1,             0.99515,             0.82562,            0.010164,            0.003623,           0.0024677,           0.0035883,           0.0035883,           0.0035883
                 355,             0.02363,           0.0086774,           0.0076817,             0.99973,                   1,             0.99516,             0.84549,            0.010567,           0.0037472,            0.002501,           0.0035683,           0.0035683,           0.0035683
                 356,            0.023222,           0.0071259,           0.0070239,             0.99956,                   1,             0.99517,             0.81773,            0.012099,           0.0038779,           0.0024755,           0.0035484,           0.0035484,           0.0035484
                 357,            0.023582,           0.0086735,           0.0044514,             0.99886,                   1,             0.99516,             0.77762,            0.011866,            0.004192,           0.0025185,           0.0035286,           0.0035286,           0.0035286
                 358,            0.026841,           0.0076315,           0.0061457,             0.99886,                   1,             0.99516,             0.77762,            0.011866,            0.004192,           0.0025185,           0.0035088,           0.0035088,           0.0035088
                 359,            0.023719,           0.0086143,           0.0064165,             0.99873,             0.99997,             0.99517,             0.79256,            0.013304,           0.0043934,           0.0025506,           0.0034892,           0.0034892,           0.0034892
                 360,            0.022562,           0.0081511,           0.0055879,             0.99876,                   1,             0.99518,             0.81434,            0.011378,           0.0041043,           0.0025613,           0.0034697,           0.0034697,           0.0034697
                 361,            0.023419,            0.008229,           0.0068125,             0.99814,                   1,             0.99518,             0.76743,            0.013174,           0.0043683,           0.0026144,           0.0034503,           0.0034503,           0.0034503
                 362,            0.025684,           0.0078603,            0.006037,             0.99814,                   1,             0.99518,             0.76743,            0.013174,           0.0043683,           0.0026144,            0.003431,            0.003431,            0.003431
                 363,            0.021047,           0.0073943,           0.0069636,             0.99794,                   1,             0.99519,             0.77065,            0.012205,           0.0041753,           0.0025849,           0.0034118,           0.0034118,           0.0034118
                 364,            0.019968,           0.0077043,           0.0063758,              0.9979,                   1,             0.99521,             0.82913,           0.0099602,           0.0038106,            0.002504,           0.0033927,           0.0033927,           0.0033927
                 365,            0.024679,           0.0071452,           0.0069725,             0.99789,                   1,             0.99522,             0.81596,            0.011193,           0.0039051,           0.0024775,           0.0033737,           0.0033737,           0.0033737
                 366,            0.023383,           0.0077849,            0.006559,             0.99789,                   1,             0.99522,             0.81596,            0.011193,           0.0039051,           0.0024775,           0.0033548,           0.0033548,           0.0033548
                 367,            0.017742,           0.0078722,           0.0052007,             0.99812,                   1,             0.99525,             0.85487,           0.0099743,           0.0037477,           0.0024495,            0.003336,            0.003336,            0.003336
                 368,            0.019254,           0.0069365,           0.0040311,             0.99809,             0.99996,             0.99528,             0.84879,           0.0088834,           0.0035361,           0.0023908,           0.0033173,           0.0033173,           0.0033173
                 369,            0.022394,           0.0069075,           0.0091694,             0.99817,                   1,             0.99529,             0.80283,            0.012911,           0.0037005,           0.0023835,           0.0032987,           0.0032987,           0.0032987
                 370,            0.024014,           0.0078338,           0.0041746,             0.99817,                   1,             0.99529,             0.80283,            0.012911,           0.0037005,           0.0023835,           0.0032802,           0.0032802,           0.0032802
                 371,            0.021056,           0.0066393,           0.0056832,             0.99824,                   1,             0.99533,              0.8023,            0.012163,            0.003621,           0.0023799,           0.0032618,           0.0032618,           0.0032618
                 372,            0.020908,           0.0071697,           0.0040579,             0.99818,                   1,             0.99536,             0.85222,           0.0088213,           0.0034817,           0.0023602,           0.0032435,           0.0032435,           0.0032435
                 373,            0.020111,           0.0065118,           0.0037879,             0.99883,                   1,             0.99536,             0.85382,            0.010244,           0.0034358,           0.0023497,           0.0032254,           0.0032254,           0.0032254
                 374,            0.024569,           0.0061774,           0.0045597,             0.99883,                   1,             0.99536,             0.85382,            0.010244,           0.0034358,           0.0023497,           0.0032073,           0.0032073,           0.0032073
                 375,            0.024729,           0.0074288,           0.0064026,               0.999,                   1,             0.99539,              0.8603,           0.0098926,           0.0033857,           0.0023426,           0.0031894,           0.0031894,           0.0031894
                 376,            0.020988,            0.007973,           0.0059366,              0.9992,                   1,             0.99541,             0.87811,           0.0088395,            0.003267,           0.0023271,           0.0031716,           0.0031716,           0.0031716
                 377,            0.024271,           0.0066835,            0.006754,             0.99921,                   1,             0.99542,             0.84512,            0.010656,           0.0033081,           0.0023046,           0.0031539,           0.0031539,           0.0031539
                 378,            0.022767,           0.0082298,           0.0060126,             0.99921,                   1,             0.99542,             0.84512,            0.010656,           0.0033081,           0.0023046,           0.0031363,           0.0031363,           0.0031363
                 379,            0.021717,           0.0064224,           0.0057199,             0.99898,                   1,             0.99538,             0.84441,           0.0098934,           0.0032448,            0.002292,           0.0031188,           0.0031188,           0.0031188
                 380,            0.020866,           0.0070721,           0.0051191,             0.99891,                   1,             0.99533,             0.85043,            0.011299,           0.0033339,            0.002282,           0.0031014,           0.0031014,           0.0031014
                 381,            0.022133,           0.0067407,           0.0065185,             0.99904,                   1,              0.9953,             0.88483,           0.0090373,            0.003233,           0.0022756,           0.0030841,           0.0030841,           0.0030841
                 382,            0.021348,           0.0085656,           0.0050449,             0.99904,                   1,              0.9953,             0.88483,           0.0090373,            0.003233,           0.0022756,            0.003067,            0.003067,            0.003067
                 383,            0.019204,           0.0080993,           0.0045895,             0.99906,                   1,             0.99528,             0.89552,           0.0086057,           0.0032068,           0.0022736,           0.0030499,           0.0030499,           0.0030499
                 384,            0.018275,           0.0068818,           0.0044832,               0.999,                   1,             0.99526,             0.85887,            0.010318,           0.0033682,           0.0022662,            0.003033,            0.003033,            0.003033
                 385,            0.020918,           0.0075279,           0.0068259,             0.99918,                   1,             0.99525,             0.82726,            0.010127,            0.003231,           0.0022656,           0.0030162,           0.0030162,           0.0030162
                 386,            0.023137,           0.0085939,           0.0058998,             0.99918,                   1,             0.99525,             0.82726,            0.010127,            0.003231,           0.0022656,           0.0029996,           0.0029996,           0.0029996
                 387,            0.020163,           0.0065773,           0.0067656,             0.99945,                   1,             0.99525,             0.80785,           0.0096448,           0.0032026,           0.0022697,            0.002983,            0.002983,            0.002983
                 388,            0.020065,           0.0071426,             0.01008,             0.99964,                   1,             0.99527,             0.85301,            0.009037,           0.0032466,           0.0022696,           0.0029666,           0.0029666,           0.0029666
                 389,            0.019136,           0.0068718,           0.0042451,             0.99974,                   1,             0.99527,              0.8488,             0.01074,           0.0033925,           0.0022496,           0.0029502,           0.0029502,           0.0029502
                 390,            0.024028,           0.0087474,           0.0048794,             0.99974,                   1,             0.99527,              0.8488,             0.01074,           0.0033925,           0.0022496,            0.002934,            0.002934,            0.002934
                 391,             0.02144,           0.0065241,           0.0037381,             0.99985,                   1,             0.99529,             0.87975,            0.010216,           0.0034197,           0.0022497,           0.0029179,           0.0029179,           0.0029179
                 392,            0.021106,           0.0076738,           0.0042841,             0.99936,                   1,              0.9953,             0.71057,             0.01171,           0.0036507,           0.0022853,            0.002902,            0.002902,            0.002902
                 393,            0.023501,           0.0091756,           0.0054873,             0.99901,                   1,             0.99531,             0.87365,           0.0085097,           0.0032406,           0.0022849,           0.0028862,           0.0028862,           0.0028862
                 394,            0.020698,           0.0083068,           0.0038278,             0.99901,                   1,             0.99531,             0.87365,           0.0085097,           0.0032406,           0.0022849,           0.0028704,           0.0028704,           0.0028704
                 395,            0.020334,           0.0070452,           0.0053063,             0.99869,                   1,             0.99529,             0.88003,            0.008069,           0.0032104,           0.0022917,           0.0028548,           0.0028548,           0.0028548
                 396,            0.018977,           0.0070638,           0.0038153,             0.99861,                   1,             0.99528,             0.82953,            0.010707,           0.0034047,            0.002292,           0.0028394,           0.0028394,           0.0028394
                 397,            0.024102,           0.0068515,           0.0045256,             0.99835,                   1,             0.99531,             0.76517,            0.012008,           0.0035613,           0.0022747,            0.002824,            0.002824,            0.002824
                 398,            0.026641,           0.0081837,           0.0051938,             0.99835,                   1,             0.99531,             0.76517,            0.012008,           0.0035613,           0.0022747,           0.0028088,           0.0028088,           0.0028088
                 399,            0.025287,           0.0071846,           0.0041159,             0.93228,                   1,             0.94905,             0.70646,            0.013684,           0.0037018,           0.0022742,           0.0027937,           0.0027937,           0.0027937
                 400,            0.023717,           0.0079162,           0.0047399,              0.9333,                   1,             0.94902,             0.77054,            0.010237,           0.0033968,            0.002284,           0.0027788,           0.0027788,           0.0027788
                 401,            0.022492,           0.0072891,           0.0060952,             0.99915,                   1,             0.99528,             0.78835,            0.010396,           0.0034665,           0.0022866,           0.0027639,           0.0027639,           0.0027639
                 402,            0.022085,           0.0079794,           0.0059787,             0.99915,                   1,             0.99528,             0.78835,            0.010396,           0.0034665,           0.0022866,           0.0027492,           0.0027492,           0.0027492
                 403,            0.018487,           0.0066421,           0.0037153,             0.99956,                   1,             0.99527,             0.79123,            0.009039,           0.0033882,           0.0022985,           0.0027346,           0.0027346,           0.0027346
                 404,            0.017908,           0.0068387,           0.0048977,             0.99978,                   1,             0.99527,             0.87441,           0.0080554,           0.0033016,           0.0022888,           0.0027202,           0.0027202,           0.0027202
                 405,            0.019152,           0.0064404,           0.0044832,             0.99988,                   1,             0.99528,             0.78274,            0.013555,           0.0036347,           0.0022695,           0.0027059,           0.0027059,           0.0027059
                 406,            0.023868,           0.0073594,           0.0032624,             0.99988,                   1,             0.99528,             0.78274,            0.013555,           0.0036347,           0.0022695,           0.0026917,           0.0026917,           0.0026917
                 407,            0.021219,           0.0080928,           0.0054479,             0.99992,                   1,             0.99528,             0.79347,            0.014906,           0.0037498,           0.0022704,           0.0026776,           0.0026776,           0.0026776
                 408,             0.02327,             0.00806,           0.0043841,              0.9998,                   1,             0.99528,             0.86769,           0.0098859,            0.003348,           0.0022897,           0.0026637,           0.0026637,           0.0026637
                 409,            0.026528,           0.0077302,           0.0058037,             0.99956,                   1,             0.99532,             0.84117,            0.010511,           0.0034363,            0.002284,           0.0026499,           0.0026499,           0.0026499
                 410,            0.023833,           0.0061625,            0.010875,             0.99956,                   1,             0.99532,             0.84117,            0.010511,           0.0034363,            0.002284,           0.0026362,           0.0026362,           0.0026362
                 411,            0.019042,           0.0082754,            0.006422,             0.99926,                   1,             0.99533,             0.85971,           0.0083492,           0.0033251,           0.0022935,           0.0026227,           0.0026227,           0.0026227
                 412,            0.017196,           0.0068249,           0.0078855,             0.99902,             0.99995,             0.99535,             0.88638,           0.0089594,           0.0033918,            0.002275,           0.0026093,           0.0026093,           0.0026093
                 413,            0.019166,            0.006759,           0.0041113,             0.99875,                   1,             0.99538,             0.87249,           0.0081571,           0.0033548,            0.002255,            0.002596,            0.002596,            0.002596
                 414,            0.020841,           0.0070761,           0.0033169,             0.99875,                   1,             0.99538,             0.87249,           0.0081571,           0.0033548,            0.002255,           0.0025829,           0.0025829,           0.0025829
                 415,            0.018657,           0.0065733,           0.0036681,             0.99869,                   1,             0.99539,             0.88895,           0.0078333,            0.003337,            0.002235,           0.0025699,           0.0025699,           0.0025699
                 416,            0.018788,           0.0062479,           0.0047818,             0.99859,                   1,             0.99538,             0.89636,           0.0079589,           0.0033633,           0.0021968,            0.002557,            0.002557,            0.002557
                 417,            0.019204,           0.0064883,           0.0038486,             0.99873,                   1,             0.99537,             0.85869,           0.0081779,           0.0033523,           0.0021803,           0.0025443,           0.0025443,           0.0025443
                 418,            0.019606,           0.0064692,           0.0035202,             0.99873,                   1,             0.99537,             0.85869,           0.0081779,           0.0033523,           0.0021803,           0.0025317,           0.0025317,           0.0025317
                 419,            0.021019,           0.0069941,            0.006946,             0.99877,                   1,             0.99536,              0.8729,           0.0081668,           0.0033519,           0.0021534,           0.0025193,           0.0025193,           0.0025193
                 420,            0.017765,           0.0069567,            0.004418,             0.99885,                   1,             0.99537,             0.88171,            0.007556,           0.0033856,            0.002122,            0.002507,            0.002507,            0.002507
                 421,            0.018017,           0.0067596,           0.0029557,             0.99891,                   1,             0.99536,             0.85307,           0.0085077,           0.0034293,           0.0020976,           0.0024948,           0.0024948,           0.0024948
                 422,            0.022776,           0.0069976,           0.0040233,             0.99891,                   1,             0.99536,             0.85307,           0.0085077,           0.0034293,           0.0020976,           0.0024827,           0.0024827,           0.0024827
                 423,            0.017618,            0.005507,           0.0035317,             0.99893,                   1,             0.99536,             0.86778,           0.0078491,           0.0033345,           0.0020759,           0.0024708,           0.0024708,           0.0024708
                 424,            0.017239,           0.0063995,           0.0028476,             0.99906,                   1,             0.99536,             0.85834,           0.0082472,           0.0033086,           0.0020544,           0.0024591,           0.0024591,           0.0024591
                 425,            0.016398,           0.0069236,           0.0033469,             0.99904,                   1,             0.99537,             0.84799,           0.0078145,           0.0032422,           0.0020466,           0.0024475,           0.0024475,           0.0024475
                 426,            0.018534,           0.0067315,           0.0029679,             0.99904,                   1,             0.99537,             0.84799,           0.0078145,           0.0032422,           0.0020466,            0.002436,            0.002436,            0.002436
                 427,            0.018001,           0.0067428,           0.0059137,             0.99911,                   1,             0.99537,             0.84072,           0.0080388,           0.0032744,           0.0020413,           0.0024246,           0.0024246,           0.0024246
                 428,            0.018513,           0.0081465,           0.0045127,             0.99921,                   1,             0.99537,             0.86396,           0.0089017,           0.0033404,           0.0020279,           0.0024134,           0.0024134,           0.0024134
                 429,            0.017738,            0.007154,           0.0027015,             0.99969,                   1,             0.99537,             0.85924,           0.0085869,           0.0032431,           0.0020055,           0.0024024,           0.0024024,           0.0024024
                 430,            0.021954,            0.007279,           0.0042011,             0.99969,                   1,             0.99537,             0.85924,           0.0085869,           0.0032431,           0.0020055,           0.0023915,           0.0023915,           0.0023915
                 431,            0.019812,           0.0071441,           0.0027436,             0.99996,                   1,             0.99536,             0.86285,           0.0083904,           0.0032261,           0.0019976,           0.0023807,           0.0023807,           0.0023807
                 432,            0.017246,           0.0058649,           0.0067726,             0.99978,                   1,             0.99536,             0.88926,           0.0081621,           0.0031862,           0.0019939,           0.0023701,           0.0023701,           0.0023701
                 433,            0.019857,           0.0070227,           0.0046244,             0.99961,                   1,             0.99537,             0.86982,           0.0083475,           0.0031739,           0.0019681,           0.0023596,           0.0023596,           0.0023596
                 434,            0.017882,           0.0066777,           0.0037972,             0.99961,                   1,             0.99537,             0.86982,           0.0083475,           0.0031739,           0.0019681,           0.0023492,           0.0023492,           0.0023492
                 435,            0.018542,           0.0075468,           0.0051039,             0.99942,                   1,             0.99537,             0.87409,           0.0083782,           0.0031416,           0.0019581,            0.002339,            0.002339,            0.002339
                 436,            0.016604,           0.0069246,           0.0027933,             0.99918,                   1,             0.99536,             0.89526,            0.007464,           0.0030586,           0.0019437,            0.002329,            0.002329,            0.002329
                 437,            0.015715,           0.0066355,           0.0028439,             0.99898,                   1,             0.99536,             0.89564,           0.0084124,           0.0031747,           0.0019246,           0.0023191,           0.0023191,           0.0023191
                 438,            0.019148,           0.0059285,            0.003675,             0.99898,                   1,             0.99536,             0.89564,           0.0084124,           0.0031747,           0.0019246,           0.0023093,           0.0023093,           0.0023093
                 439,            0.021018,           0.0068326,           0.0058412,              0.9989,                   1,             0.99536,             0.87625,           0.0090812,           0.0032229,            0.001916,           0.0022997,           0.0022997,           0.0022997
                 440,            0.020018,           0.0072514,           0.0028992,             0.99896,                   1,             0.99538,             0.88805,           0.0076807,            0.003159,           0.0019037,           0.0022902,           0.0022902,           0.0022902
                 441,            0.018306,           0.0065422,           0.0039878,              0.9991,                   1,             0.99536,             0.86629,           0.0081118,           0.0031648,           0.0018962,           0.0022809,           0.0022809,           0.0022809
                 442,            0.018071,           0.0060533,           0.0034686,              0.9991,                   1,             0.99536,             0.86629,           0.0081118,           0.0031648,           0.0018962,           0.0022717,           0.0022717,           0.0022717
                 443,            0.015766,           0.0061477,           0.0066513,             0.99913,                   1,             0.99536,             0.86544,           0.0074875,           0.0031154,           0.0018814,           0.0022627,           0.0022627,           0.0022627
                 444,            0.016269,           0.0073269,            0.004955,             0.99932,                   1,             0.99535,             0.87417,           0.0072206,           0.0030447,           0.0018532,           0.0022538,           0.0022538,           0.0022538
                 445,            0.017003,           0.0069078,           0.0069455,             0.99955,                   1,             0.99538,              0.8563,           0.0097897,           0.0032284,           0.0018436,           0.0022451,           0.0022451,           0.0022451
                 446,            0.019874,           0.0061713,           0.0047937,             0.99955,                   1,             0.99538,              0.8563,           0.0097897,           0.0032284,           0.0018436,           0.0022365,           0.0022365,           0.0022365
                 447,            0.018228,           0.0076539,            0.003117,             0.99956,                   1,              0.9954,             0.84955,           0.0098977,           0.0032448,           0.0018352,            0.002228,            0.002228,            0.002228
                 448,            0.016667,           0.0062058,            0.004665,              0.9996,                   1,             0.99541,             0.86468,           0.0084812,            0.003106,             0.00182,           0.0022197,           0.0022197,           0.0022197
                 449,            0.019404,           0.0068083,            0.004749,             0.99968,                   1,             0.99545,             0.87554,           0.0075348,            0.003018,           0.0018465,           0.0022116,           0.0022116,           0.0022116
                 450,            0.018288,           0.0068209,           0.0030143,             0.99968,                   1,             0.99545,             0.87554,           0.0075348,            0.003018,           0.0018465,           0.0022036,           0.0022036,           0.0022036
                 451,            0.018519,           0.0062454,           0.0082654,             0.99981,                   1,             0.99547,             0.88021,           0.0073957,           0.0030057,           0.0018717,           0.0021958,           0.0021958,           0.0021958
                 452,            0.016735,           0.0060066,           0.0045767,             0.99993,                   1,             0.99547,             0.87782,           0.0076961,           0.0030477,           0.0018949,           0.0021881,           0.0021881,           0.0021881
                 453,            0.016641,           0.0073871,            0.006589,             0.99975,                   1,             0.99548,             0.85404,           0.0077169,            0.003008,           0.0019033,           0.0021805,           0.0021805,           0.0021805
                 454,            0.017883,           0.0065643,           0.0039623,             0.99975,                   1,             0.99548,             0.85404,           0.0077169,            0.003008,           0.0019033,           0.0021732,           0.0021732,           0.0021732
                 455,            0.016695,            0.006115,           0.0054203,             0.99974,                   1,              0.9955,             0.87326,           0.0080985,           0.0030482,           0.0019414,           0.0021659,           0.0021659,           0.0021659
                 456,            0.017122,           0.0071162,           0.0052597,             0.99973,                   1,             0.99549,             0.88677,           0.0082273,             0.00305,           0.0019639,           0.0021588,           0.0021588,           0.0021588
                 457,            0.017724,           0.0069412,           0.0037625,             0.99959,                   1,             0.99549,             0.83955,           0.0082088,            0.003026,           0.0019299,           0.0021519,           0.0021519,           0.0021519
                 458,            0.019526,           0.0069382,           0.0036301,             0.99959,                   1,             0.99549,             0.83955,           0.0082088,            0.003026,           0.0019299,           0.0021451,           0.0021451,           0.0021451
                 459,            0.020188,            0.007978,           0.0047078,             0.99952,                   1,             0.99548,             0.83116,           0.0083278,           0.0030554,           0.0019281,           0.0021385,           0.0021385,           0.0021385
                 460,            0.017538,           0.0051925,           0.0049816,             0.99967,                   1,             0.99546,             0.87051,           0.0082993,           0.0030315,           0.0019236,            0.002132,            0.002132,            0.002132
                 461,            0.017038,           0.0066935,           0.0032093,              0.9998,                   1,             0.99548,             0.87847,           0.0076191,           0.0029902,           0.0018911,           0.0021257,           0.0021257,           0.0021257
                 462,            0.017513,           0.0058721,           0.0068396,              0.9998,                   1,             0.99548,             0.87847,           0.0076191,           0.0029902,           0.0018911,           0.0021195,           0.0021195,           0.0021195
                 463,            0.016722,           0.0053482,           0.0032839,             0.99987,                   1,             0.99547,             0.86788,           0.0072886,           0.0029515,           0.0018662,           0.0021135,           0.0021135,           0.0021135
                 464,            0.017585,           0.0067569,           0.0040959,             0.99989,                   1,             0.99545,             0.88872,           0.0084557,           0.0030881,           0.0018468,           0.0021076,           0.0021076,           0.0021076
                 465,            0.018444,           0.0073512,           0.0050998,             0.99968,                   1,             0.99544,             0.88698,           0.0075376,           0.0029751,           0.0017939,           0.0021019,           0.0021019,           0.0021019
                 466,            0.018843,           0.0069389,           0.0025739,             0.99968,                   1,             0.99544,             0.88698,           0.0075376,           0.0029751,           0.0017939,           0.0020963,           0.0020963,           0.0020963
                 467,              0.0204,           0.0072233,           0.0059344,             0.99954,                   1,             0.99543,             0.85579,           0.0082893,           0.0030146,           0.0017768,           0.0020909,           0.0020909,           0.0020909
                 468,            0.017224,           0.0068516,           0.0028096,             0.99947,                   1,             0.99542,             0.89303,            0.007678,           0.0029138,           0.0017643,           0.0020857,           0.0020857,           0.0020857
                 469,            0.015931,           0.0080027,           0.0034302,              0.9994,                   1,             0.99541,             0.83637,           0.0093602,           0.0030854,           0.0017607,           0.0020806,           0.0020806,           0.0020806
                 470,            0.020935,           0.0066808,           0.0046535,              0.9994,                   1,             0.99541,             0.83637,           0.0093602,           0.0030854,           0.0017607,           0.0020756,           0.0020756,           0.0020756
                 471,            0.019061,            0.006704,           0.0030799,              0.9992,                   1,             0.99541,             0.82603,           0.0098279,           0.0031269,           0.0017678,           0.0020709,           0.0020709,           0.0020709
                 472,            0.017083,           0.0063123,           0.0031865,             0.99911,                   1,             0.99541,             0.88954,           0.0084986,           0.0030046,           0.0017836,           0.0020662,           0.0020662,           0.0020662
                 473,            0.015637,            0.006784,           0.0033941,             0.99911,                   1,              0.9954,             0.84935,            0.009003,           0.0029762,           0.0017947,           0.0020617,           0.0020617,           0.0020617
                 474,            0.017457,           0.0069379,           0.0027721,             0.99911,                   1,              0.9954,             0.84935,            0.009003,           0.0029762,           0.0017947,           0.0020574,           0.0020574,           0.0020574
                 475,            0.015716,           0.0062982,           0.0028767,             0.99912,                   1,             0.99539,             0.84554,           0.0089413,           0.0030029,           0.0018139,           0.0020533,           0.0020533,           0.0020533
                 476,            0.017535,           0.0067228,            0.007131,             0.99922,                   1,             0.99538,              0.8872,           0.0074418,           0.0029165,           0.0018426,           0.0020492,           0.0020492,           0.0020492
                 477,            0.017184,           0.0057176,           0.0043184,             0.99919,                   1,             0.99541,             0.81424,             0.01185,           0.0032888,           0.0018361,           0.0020454,           0.0020454,           0.0020454
                 478,            0.020766,           0.0071487,           0.0032307,             0.99919,                   1,             0.99541,             0.81424,             0.01185,           0.0032888,           0.0018361,           0.0020417,           0.0020417,           0.0020417
                 479,            0.020723,           0.0067732,           0.0035647,              0.9993,                   1,             0.99541,             0.81356,             0.01309,            0.003424,            0.001846,           0.0020382,           0.0020382,           0.0020382
                 480,            0.017309,           0.0065671,           0.0028129,             0.99952,                   1,             0.99539,             0.89747,           0.0084122,           0.0031028,           0.0018803,           0.0020348,           0.0020348,           0.0020348
                 481,            0.019398,           0.0071332,            0.007021,             0.99988,                   1,             0.99541,             0.88235,           0.0076311,           0.0029617,           0.0018987,           0.0020315,           0.0020315,           0.0020315
                 482,            0.016822,           0.0066586,           0.0062438,             0.99988,                   1,             0.99541,             0.88235,           0.0076311,           0.0029617,           0.0018987,           0.0020285,           0.0020285,           0.0020285
